date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate
"2020-11-05",region,E12000009,South West,53029,2594,1556,20
"2020-11-04",region,E12000009,South West,51473,2574,1603,8
"2020-11-03",region,E12000009,South West,49870,2566,1535,9
"2020-11-02",region,E12000009,South West,48335,2557,1788,17
"2020-11-01",region,E12000009,South West,46547,2540,714,9
"2020-10-31",region,E12000009,South West,45833,2531,851,10
"2020-10-30",region,E12000009,South West,44982,2521,1240,14
"2020-10-29",region,E12000009,South West,43742,2507,1409,18
"2020-10-28",region,E12000009,South West,42333,2489,1372,13
"2020-10-27",region,E12000009,South West,40961,2476,1420,13
"2020-10-26",region,E12000009,South West,39541,2463,1336,13
"2020-10-25",region,E12000009,South West,38205,2450,904,8
"2020-10-24",region,E12000009,South West,37301,2442,787,13
"2020-10-23",region,E12000009,South West,36514,2429,1137,7
"2020-10-22",region,E12000009,South West,35377,2422,1278,10
"2020-10-21",region,E12000009,South West,34099,2412,1359,7
"2020-10-20",region,E12000009,South West,32740,2405,1136,5
"2020-10-19",region,E12000009,South West,31604,2400,1125,6
"2020-10-18",region,E12000009,South West,30479,2394,587,5
"2020-10-17",region,E12000009,South West,29892,2389,643,9
"2020-10-16",region,E12000009,South West,29249,2380,781,5
"2020-10-15",region,E12000009,South West,28468,2375,673,4
"2020-10-14",region,E12000009,South West,27795,2371,851,4
"2020-10-13",region,E12000009,South West,26944,2367,945,2
"2020-10-12",region,E12000009,South West,25999,2365,738,6
"2020-10-11",region,E12000009,South West,25261,2359,473,7
"2020-10-10",region,E12000009,South West,24788,2352,560,1
"2020-10-09",region,E12000009,South West,24228,2351,758,6
"2020-10-08",region,E12000009,South West,23470,2345,838,1
"2020-10-07",region,E12000009,South West,22632,2344,795,2
"2020-10-06",region,E12000009,South West,21837,2342,648,5
"2020-10-05",region,E12000009,South West,21189,2337,647,4
"2020-10-04",region,E12000009,South West,20542,2333,430,5
"2020-10-03",region,E12000009,South West,20112,2328,396,5
"2020-10-02",region,E12000009,South West,19716,2323,416,2
"2020-10-01",region,E12000009,South West,19300,2321,390,3
"2020-09-30",region,E12000009,South West,18910,2318,395,3
"2020-09-29",region,E12000009,South West,18515,2315,267,4
"2020-09-28",region,E12000009,South West,18248,2311,319,4
"2020-09-27",region,E12000009,South West,17929,2307,118,5
"2020-09-26",region,E12000009,South West,17811,2302,129,2
"2020-09-25",region,E12000009,South West,17682,2300,217,2
"2020-09-24",region,E12000009,South West,17465,2298,207,4
"2020-09-23",region,E12000009,South West,17258,2294,171,1
"2020-09-22",region,E12000009,South West,17087,2293,153,2
"2020-09-21",region,E12000009,South West,16934,2291,150,4
"2020-09-20",region,E12000009,South West,16784,2287,143,2
"2020-09-19",region,E12000009,South West,16641,2285,126,5
"2020-09-18",region,E12000009,South West,16515,2280,124,2
"2020-09-17",region,E12000009,South West,16391,2278,107,5
"2020-09-16",region,E12000009,South West,16284,2273,74,0
"2020-09-15",region,E12000009,South West,16210,2273,86,6
"2020-09-14",region,E12000009,South West,16124,2267,77,1
"2020-09-13",region,E12000009,South West,16047,2266,55,5
"2020-09-12",region,E12000009,South West,15992,2261,63,0
"2020-09-11",region,E12000009,South West,15929,2261,94,0
"2020-09-10",region,E12000009,South West,15835,2261,84,3
"2020-09-09",region,E12000009,South West,15751,2258,76,0
"2020-09-08",region,E12000009,South West,15675,2258,75,3
"2020-09-07",region,E12000009,South West,15600,2255,97,2
"2020-09-06",region,E12000009,South West,15503,2253,73,6
"2020-09-05",region,E12000009,South West,15430,2247,83,6
"2020-09-04",region,E12000009,South West,15347,2241,131,5
"2020-09-03",region,E12000009,South West,15216,2236,146,4
"2020-09-02",region,E12000009,South West,15070,2232,131,2
"2020-09-01",region,E12000009,South West,14939,2230,99,2
"2020-08-31",region,E12000009,South West,14840,2228,57,6
"2020-08-30",region,E12000009,South West,14783,2222,34,2
"2020-08-29",region,E12000009,South West,14749,2220,50,1
"2020-08-28",region,E12000009,South West,14699,2219,72,3
"2020-08-27",region,E12000009,South West,14627,2216,56,3
"2020-08-26",region,E12000009,South West,14571,2213,62,0
"2020-08-25",region,E12000009,South West,14509,2213,50,3
"2020-08-24",region,E12000009,South West,14459,2210,49,3
"2020-08-23",region,E12000009,South West,14410,2207,41,2
"2020-08-22",region,E12000009,South West,14369,2205,39,3
"2020-08-21",region,E12000009,South West,14330,2202,64,0
"2020-08-20",region,E12000009,South West,14266,2202,85,5
"2020-08-19",region,E12000009,South West,14181,2197,69,1
"2020-08-18",region,E12000009,South West,14112,2196,58,1
"2020-08-17",region,E12000009,South West,14054,2195,48,3
"2020-08-16",region,E12000009,South West,14006,2192,37,2
"2020-08-15",region,E12000009,South West,13969,2190,24,3
"2020-08-14",region,E12000009,South West,13945,2187,55,4
"2020-08-13",region,E12000009,South West,13890,2183,53,3
"2020-08-12",region,E12000009,South West,13837,2180,42,2
"2020-08-11",region,E12000009,South West,13795,2178,41,3
"2020-08-10",region,E12000009,South West,13754,2175,41,6
"2020-08-09",region,E12000009,South West,13713,2169,15,5
"2020-08-08",region,E12000009,South West,13698,2164,25,5
"2020-08-07",region,E12000009,South West,13673,2159,41,1
"2020-08-06",region,E12000009,South West,13632,2158,45,3
"2020-08-05",region,E12000009,South West,13587,2155,40,2
"2020-08-04",region,E12000009,South West,13547,2153,54,4
"2020-08-03",region,E12000009,South West,13493,2149,43,3
"2020-08-02",region,E12000009,South West,13450,2146,10,4
"2020-08-01",region,E12000009,South West,13440,2142,9,0
"2020-07-31",region,E12000009,South West,13431,2142,29,2
"2020-07-30",region,E12000009,South West,13402,2140,63,2
"2020-07-29",region,E12000009,South West,13339,2138,53,4
"2020-07-28",region,E12000009,South West,13286,2134,34,0
"2020-07-27",region,E12000009,South West,13252,2134,39,2
"2020-07-26",region,E12000009,South West,13213,2132,20,5
"2020-07-25",region,E12000009,South West,13193,2127,17,3
"2020-07-24",region,E12000009,South West,13176,2124,34,2
"2020-07-23",region,E12000009,South West,13142,2122,39,1
"2020-07-22",region,E12000009,South West,13103,2121,30,0
"2020-07-21",region,E12000009,South West,13073,2121,35,3
"2020-07-20",region,E12000009,South West,13038,2118,23,7
"2020-07-19",region,E12000009,South West,13015,2111,9,3
"2020-07-18",region,E12000009,South West,13006,2108,12,5
"2020-07-17",region,E12000009,South West,12994,2103,20,2
"2020-07-16",region,E12000009,South West,12974,2101,27,2
"2020-07-15",region,E12000009,South West,12947,2099,17,5
"2020-07-14",region,E12000009,South West,12930,2094,19,5
"2020-07-13",region,E12000009,South West,12911,2089,17,2
"2020-07-12",region,E12000009,South West,12894,2087,6,2
"2020-07-11",region,E12000009,South West,12888,2085,6,2
"2020-07-10",region,E12000009,South West,12882,2083,13,3
"2020-07-09",region,E12000009,South West,12869,2080,17,4
"2020-07-08",region,E12000009,South West,12852,2076,15,5
"2020-07-07",region,E12000009,South West,12837,2071,16,0
"2020-07-06",region,E12000009,South West,12821,2071,23,7
"2020-07-05",region,E12000009,South West,12798,2064,17,3
"2020-07-04",region,E12000009,South West,12781,2061,9,3
"2020-07-03",region,E12000009,South West,12772,2058,8,4
"2020-07-02",region,E12000009,South West,12764,2054,11,3
"2020-07-01",region,E12000009,South West,12753,2051,24,5
"2020-06-30",region,E12000009,South West,12729,2046,18,6
"2020-06-29",region,E12000009,South West,12711,2040,16,2
"2020-06-28",region,E12000009,South West,12695,2038,11,1
"2020-06-27",region,E12000009,South West,12684,2037,8,6
"2020-06-26",region,E12000009,South West,12676,2031,12,5
"2020-06-25",region,E12000009,South West,12664,2026,8,3
"2020-06-24",region,E12000009,South West,12656,2023,17,4
"2020-06-23",region,E12000009,South West,12639,2019,15,7
"2020-06-22",region,E12000009,South West,12624,2012,19,2
"2020-06-21",region,E12000009,South West,12605,2010,8,6
"2020-06-20",region,E12000009,South West,12597,2004,8,3
"2020-06-19",region,E12000009,South West,12589,2001,24,3
"2020-06-18",region,E12000009,South West,12565,1998,13,5
"2020-06-17",region,E12000009,South West,12552,1993,16,3
"2020-06-16",region,E12000009,South West,12536,1990,15,6
"2020-06-15",region,E12000009,South West,12521,1984,20,3
"2020-06-14",region,E12000009,South West,12501,1981,9,5
"2020-06-13",region,E12000009,South West,12492,1976,13,4
"2020-06-12",region,E12000009,South West,12479,1972,19,9
"2020-06-11",region,E12000009,South West,12460,1963,25,8
"2020-06-10",region,E12000009,South West,12435,1955,31,10
"2020-06-09",region,E12000009,South West,12404,1945,25,4
"2020-06-08",region,E12000009,South West,12379,1941,23,7
"2020-06-07",region,E12000009,South West,12356,1934,18,14
"2020-06-06",region,E12000009,South West,12338,1920,24,5
"2020-06-05",region,E12000009,South West,12314,1915,51,9
"2020-06-04",region,E12000009,South West,12263,1906,65,9
"2020-06-03",region,E12000009,South West,12198,1897,68,13
"2020-06-02",region,E12000009,South West,12130,1884,52,8
"2020-06-01",region,E12000009,South West,12078,1876,52,14
"2020-05-31",region,E12000009,South West,12026,1862,62,7
"2020-05-30",region,E12000009,South West,11964,1855,51,8
"2020-05-29",region,E12000009,South West,11913,1847,75,11
"2020-05-28",region,E12000009,South West,11838,1836,116,17
"2020-05-27",region,E12000009,South West,11722,1819,104,13
"2020-05-26",region,E12000009,South West,11618,1806,81,13
"2020-05-25",region,E12000009,South West,11537,1793,61,13
"2020-05-24",region,E12000009,South West,11476,1780,59,10
"2020-05-23",region,E12000009,South West,11417,1770,41,15
"2020-05-22",region,E12000009,South West,11376,1755,82,13
"2020-05-21",region,E12000009,South West,11294,1742,87,13
"2020-05-20",region,E12000009,South West,11207,1729,137,12
"2020-05-19",region,E12000009,South West,11070,1717,108,17
"2020-05-18",region,E12000009,South West,10962,1700,119,15
"2020-05-17",region,E12000009,South West,10843,1685,97,12
"2020-05-16",region,E12000009,South West,10746,1673,92,13
"2020-05-15",region,E12000009,South West,10654,1660,104,10
"2020-05-14",region,E12000009,South West,10550,1650,94,14
"2020-05-13",region,E12000009,South West,10456,1636,177,19
"2020-05-12",region,E12000009,South West,10279,1617,178,8
"2020-05-11",region,E12000009,South West,10101,1609,254,14
"2020-05-10",region,E12000009,South West,9847,1595,134,15
"2020-05-09",region,E12000009,South West,9713,1580,107,26
"2020-05-08",region,E12000009,South West,9606,1554,178,17
"2020-05-07",region,E12000009,South West,9428,1537,181,31
"2020-05-06",region,E12000009,South West,9247,1506,200,34
"2020-05-05",region,E12000009,South West,9047,1472,173,32
"2020-05-04",region,E12000009,South West,8874,1440,167,31
"2020-05-03",region,E12000009,South West,8707,1409,176,20
"2020-05-02",region,E12000009,South West,8531,1389,208,24
"2020-05-01",region,E12000009,South West,8323,1365,265,12
"2020-04-30",region,E12000009,South West,8058,1353,245,41
"2020-04-29",region,E12000009,South West,7813,1312,348,34
"2020-04-28",region,E12000009,South West,7465,1278,276,31
"2020-04-27",region,E12000009,South West,7189,1247,321,33
"2020-04-26",region,E12000009,South West,6868,1214,254,37
"2020-04-25",region,E12000009,South West,6614,1177,200,29
"2020-04-24",region,E12000009,South West,6414,1148,250,38
"2020-04-23",region,E12000009,South West,6164,1110,281,35
"2020-04-22",region,E12000009,South West,5883,1075,286,31
"2020-04-21",region,E12000009,South West,5597,1044,228,46
"2020-04-20",region,E12000009,South West,5369,998,183,41
"2020-04-19",region,E12000009,South West,5186,957,201,51
"2020-04-18",region,E12000009,South West,4985,906,167,42
"2020-04-17",region,E12000009,South West,4818,864,239,49
"2020-04-16",region,E12000009,South West,4579,815,261,39
"2020-04-15",region,E12000009,South West,4318,776,211,41
"2020-04-14",region,E12000009,South West,4107,735,185,35
"2020-04-13",region,E12000009,South West,3922,700,194,45
"2020-04-12",region,E12000009,South West,3728,655,179,37
"2020-04-11",region,E12000009,South West,3549,618,172,42
"2020-04-10",region,E12000009,South West,3377,576,234,62
"2020-04-09",region,E12000009,South West,3143,514,246,31
"2020-04-08",region,E12000009,South West,2897,483,237,51
"2020-04-07",region,E12000009,South West,2660,432,212,46
"2020-04-06",region,E12000009,South West,2448,386,186,42
"2020-04-05",region,E12000009,South West,2262,344,153,37
"2020-04-04",region,E12000009,South West,2109,307,174,41
"2020-04-03",region,E12000009,South West,1935,266,191,32
"2020-04-02",region,E12000009,South West,1744,234,183,31
"2020-04-01",region,E12000009,South West,1561,203,183,24
"2020-03-31",region,E12000009,South West,1378,179,141,26
"2020-03-30",region,E12000009,South West,1237,153,164,28
"2020-03-29",region,E12000009,South West,1073,125,101,23
"2020-03-28",region,E12000009,South West,972,102,102,23
"2020-03-27",region,E12000009,South West,870,79,129,13
"2020-03-26",region,E12000009,South West,741,66,118,11
"2020-03-25",region,E12000009,South West,623,55,104,10
"2020-03-24",region,E12000009,South West,519,45,68,6
"2020-03-23",region,E12000009,South West,451,39,62,9
"2020-03-22",region,E12000009,South West,389,30,44,6
"2020-03-21",region,E12000009,South West,345,24,42,8
"2020-03-20",region,E12000009,South West,303,16,43,3
"2020-03-19",region,E12000009,South West,260,13,21,4
"2020-03-18",region,E12000009,South West,239,9,44,3
"2020-03-17",region,E12000009,South West,195,6,21,2
"2020-03-16",region,E12000009,South West,174,4,18,0
"2020-03-15",region,E12000009,South West,156,4,17,1
"2020-03-14",region,E12000009,South West,139,3,10,1
"2020-03-13",region,E12000009,South West,129,2,30,0
"2020-03-12",region,E12000009,South West,99,2,18,0
"2020-03-11",region,E12000009,South West,81,2,14,1
"2020-03-10",region,E12000009,South West,67,1,11,0
"2020-03-09",region,E12000009,South West,56,1,5,1
"2020-03-08",region,E12000009,South West,51,,3,
"2020-03-07",region,E12000009,South West,48,,5,
"2020-03-06",region,E12000009,South West,43,,11,
"2020-03-05",region,E12000009,South West,32,,3,
"2020-03-04",region,E12000009,South West,29,,6,
"2020-03-03",region,E12000009,South West,23,,10,
"2020-03-02",region,E12000009,South West,13,,8,
"2020-03-01",region,E12000009,South West,5,,3,
"2020-02-29",region,E12000009,South West,2,,0,
"2020-02-28",region,E12000009,South West,2,,0,
"2020-02-27",region,E12000009,South West,2,,1,
"2020-02-26",region,E12000009,South West,1,,1,
"2020-02-25",region,E12000009,South West,,,,
"2020-02-24",region,E12000009,South West,,,,
"2020-02-23",region,E12000009,South West,,,,
"2020-02-22",region,E12000009,South West,,,,
"2020-02-21",region,E12000009,South West,,,,
"2020-02-20",region,E12000009,South West,,,,
"2020-02-19",region,E12000009,South West,,,,
"2020-02-18",region,E12000009,South West,,,,
"2020-02-17",region,E12000009,South West,,,,
"2020-02-16",region,E12000009,South West,,,,
"2020-02-15",region,E12000009,South West,,,,
"2020-02-14",region,E12000009,South West,,,,
"2020-02-13",region,E12000009,South West,,,,
"2020-02-12",region,E12000009,South West,,,,
"2020-02-11",region,E12000009,South West,,,,
"2020-02-10",region,E12000009,South West,,,,
"2020-02-09",region,E12000009,South West,,,,
"2020-02-08",region,E12000009,South West,,,,
"2020-02-07",region,E12000009,South West,,,,
"2020-02-06",region,E12000009,South West,,,,
"2020-02-05",region,E12000009,South West,,,,
"2020-02-04",region,E12000009,South West,,,,
"2020-02-03",region,E12000009,South West,,,,
"2020-02-02",region,E12000009,South West,,,,
"2020-02-01",region,E12000009,South West,,,,
"2020-01-31",region,E12000009,South West,,,,
"2020-01-30",region,E12000009,South West,,,,
"2020-01-29",region,E12000009,South West,,,,
"2020-01-28",region,E12000009,South West,,,,
"2020-01-27",region,E12000009,South West,,,,
"2020-01-26",region,E12000009,South West,,,,
"2020-01-25",region,E12000009,South West,,,,
"2020-01-24",region,E12000009,South West,,,,
"2020-01-23",region,E12000009,South West,,,,
"2020-01-22",region,E12000009,South West,,,,
"2020-01-21",region,E12000009,South West,,,,
"2020-01-20",region,E12000009,South West,,,,
"2020-01-19",region,E12000009,South West,,,,
"2020-01-18",region,E12000009,South West,,,,
"2020-01-17",region,E12000009,South West,,,,
"2020-01-16",region,E12000009,South West,,,,
"2020-01-15",region,E12000009,South West,,,,
"2020-01-14",region,E12000009,South West,,,,
"2020-01-13",region,E12000009,South West,,,,
"2020-01-12",region,E12000009,South West,,,,
